playdate,number,day,vteam,vleague,v_number,hteam,hleague,h_number,vscore,hscore,len_game,daynight,cinfo,finfo,pinfo,park_id,attendance,len_min,v_line_score,h_line_score,v_at_bats,v_hits,v_doubles,v_triples,v_hruns,v_rbi,v_sh,v_sf,v_hit_pitch,v_walks,v_in_walks,v_strkouts,v_stlbase,v_cau_stl,v_grd_dbl,v_af_ci,v_lft_base,v_ptc_used,v_in_er_rn,v_er_rns,v_wld_ptc,v_balks,v_putouts,v_assists,v_errors,v_pballs,v_dplays,v_tplays,h_bats,h_hits,h_doubles,h_triples,h_hruns,h_rbi,h_sac_hts,h_sac_fly,h_hit_pch,h_walks,h_in_walks,h_strkout,h_stl_bs,h_cug_stl,h_dbl_play,h_af_ci,h_lft_base,h_pch_used,h_in_runs,h_er_runs,h_wld_pitch,h_balks,h_putouts,h_assists,h_errors,h_pballs,h_dplays,h_tplays,hp_ump_id,hp_name,1b_ump_id,1b_ump_name,2b_ump_id,2b_ump_name,3b_ump_id,3b_ump_name,lf_ump_id,lf_ump_name,rf_ump_id,rf_ump_name,v_mid,v_mname,h_mid,h_mname,w_pch_id,w_pch_name,l_pch_id,l_pch_name,s_pch_id,s_pch_name,g_rbi_bt_id,g_rbi_bt_name,v_st_pch_id,v_st_pch_name,h_st_pch_id,h_st_pch_name,v_st_pl1_id,v_st_pl1_name,v_pl1_def_pos,v_st_pl2_id,v_st_pl2_name,v_pl2_def_pos,v_st_pl3_id,v_st_pl3_name,v_pl3_def_pos,v_st_pl4_id,v_st_pl4_name,v_pl4_def_pos,v_st_pl5_id,v_st_pl5_name,v_pl5_def_pos,v_st_pl6_id,v_st_pl6_name,v_pl6_def_pos,v_st_pl7_id,v_st_pl7_name,v_pl7_def_pos,v_st_pl8_id,v_st_pl8_name,v_pl8_def_pos,v_st_pl9_id,v_st_pl9_name,v_pl9_def_pos,h_st_pl1_id,h_st_pl1_name,h_pl1_def_pos,h_st_pl2_id,h_st_pl2_name,h_pl2_def_pos,h_st_pl3_id,h_st_pl3_name,h_pl3_def_pos,h_st_pl4_id,h_st_pl4_name,h_pl4_def_pos,h_st_pl5_id,h_st_pl5_name,h_pl5_def_pos,h_st_pl6_id,h_st_pl6_name,h_pl6_def_pos,h_st_pl7_id,h_st_pl7_name,h_pl7_def_pos,h_st_pl8_id,h_st_pl8_name,h_pl8_def_pos,h_st_pl9_id,h_st_pl9_name,h_pl9_def_pos,HTBF,ACQ
19010902,1,Mon,WS1,AL,111,DET,AL,112,2,5,51,D,,,,DET02,2159,100,1010000,22000010x,37,10,2,0,0,1,0,-1,1,0,-1,4,0,-1,-1,0,9,1,5,0,1,0,24,11,1,0,0,0,30,9,1,1,0,5,3,-1,1,3,-1,4,1,-1,-1,0,8,1,1,0,0,0,27,10,1,0,0,0,cantj801,Joe Cantillon,,(none),,(none),,(none),,(none),,(none),mannj102,Jim Manning,stalg101,George Stallings,cronj102,Jack Cronin,pattc101,Casey Patten,,(none),,(none),pattc101,Casey Patten,cronj102,Jack Cronin,waldi101,Irv Waldron,8,farrj103,John Farrell,4,dungs101,Sam Dungan,9,clarb103,Boileryard Clarke,2,gradm101,Mike Grady,3,fostp101,Pop Foster,7,cougb101,Bill Coughlin,5,clinb101,Billy Clingman,6,pattc101,Casey Patten,1,barrj103,Jimmy Barrett,8,holmd101,Ducky Holmes,9,cased101,Doc Casey,5,gleak101,Kid Gleason,4,elbek101,Kid Elberfeld,6,nancd101,Kid Nance,7,dillp103,Pop Dillon,3,shawa101,Al Shaw,2,cronj102,Jack Cronin,1,,D
19010902,2,Mon,WS1,AL,112,DET,AL,113,4,7,51,D,,,,DET02,8500,120,20020,10010500x,33,12,2,0,0,4,0,-1,0,7,-1,0,3,-1,-1,0,9,1,2,0,0,0,24,8,2,0,1,0,37,12,3,0,0,6,0,-1,1,2,-1,2,1,-1,-1,0,9,1,4,0,0,0,27,22,0,0,5,0,cantj801,Joe Cantillon,,(none),,(none),,(none),,(none),,(none),mannj102,Jim Manning,stalg101,George Stallings,millr112,Roscoe Miller,geard102,Dale Gear,,(none),,(none),geard102,Dale Gear,millr112,Roscoe Miller,waldi101,Irv Waldron,8,farrj103,John Farrell,4,dungs101,Sam Dungan,9,clarb103,Boileryard Clarke,2,gradm101,Mike Grady,3,fostp101,Pop Foster,7,cougb101,Bill Coughlin,5,clinb101,Billy Clingman,6,geard102,Dale Gear,1,barrj103,Jimmy Barrett,8,holmd101,Ducky Holmes,9,cased101,Doc Casey,5,gleak101,Kid Gleason,4,elbek101,Kid Elberfeld,6,nancd101,Kid Nance,7,dillp103,Pop Dillon,3,mcals101,Sport McAllister,2,millr112,Roscoe Miller,1,,D
19010902,1,Mon,BLA,AL,108,MLA,AL,113,1,2,51,D,,,,MIL04,450,100,10000000,00000002x,33,7,1,0,0,1,0,-1,0,2,-1,-1,2,-1,-1,0,7,1,1,0,0,0,24,13,9,0,0,0,32,9,1,0,0,2,1,-1,0,1,-1,-1,1,-1,-1,0,8,1,0,0,0,0,27,13,2,0,2,0,hartb106,Bill Hart,,(none),,(none),,(none),,(none),,(none),mcgrj101,John McGraw,duffh101,Hugh Duffy,reidb101,Bill Reidy,foref101,Frank Foreman,,(none),,(none),foref101,Frank Foreman,reidb101,Bill Reidy,donlm101,Mike Donlin,3,seymc101,Cy Seymour,7,willj106,Jimmy Williams,4,keisb101,Bill Keister,6,brods101,Steve Brodie,8,dunnj102,Jack Dunn,5,howeh101,Harry Howell,9,robiw101,Wilbert Robinson,2,foref101,Frank Foreman,1,hogrg101,George Hogreiver,7,conrw101,Wid Conroy,6,andej101,John Anderson,3,gilbb103,Billy Gilbert,4,hallb102,Bill Hallman,9,frieb103,Bill Friel,5,bruye101,Ed Bruyette,8,malob101,Billy Maloney,2,reidb101,Bill Reidy,1,,D
19010902,2,Mon,BLA,AL,109,MLA,AL,114,1,2,51,D,,,,MIL04,2800,105,100,20000000x,30,2,0,0,0,1,0,-1,1,2,-1,-1,2,-1,-1,0,5,1,0,0,0,0,24,13,2,0,1,0,26,6,1,0,0,2,2,-1,0,2,-1,-1,0,-1,-1,0,4,1,0,0,1,0,27,17,2,2,0,0,hartb106,Bill Hart,,(none),,(none),,(none),,(none),,(none),mcgrj101,John McGraw,duffh101,Hugh Duffy,garvn101,Ned Garvin,howeh101,Harry Howell,,(none),,(none),howeh101,Harry Howell,garvn101,Ned Garvin,donlm101,Mike Donlin,3,seymc101,Cy Seymour,9,willj106,Jimmy Williams,4,keisb101,Bill Keister,6,brods101,Steve Brodie,8,dunnj102,Jack Dunn,5,bresr102,Roger Bresnahan,7,robiw101,Wilbert Robinson,2,howeh101,Harry Howell,1,hogrg101,George Hogreiver,7,conrw101,Wid Conroy,6,andej101,John Anderson,3,gilbb103,Billy Gilbert,4,hallb102,Bill Hallman,9,frieb103,Bill Friel,5,bruye101,Ed Bruyette,8,malob101,Billy Maloney,2,garvn101,Ned Garvin,1,,D
19010902,0,Mon,SLN,NL,113,BRO,NL,112,5,11,51,D,,,,NYC12,9000,110,103000100,10023041x,34,8,0,2,0,4,0,-1,1,5,-1,3,4,-1,-1,0,8,1,8,0,0,0,24,17,3,0,0,0,34,14,2,1,0,8,2,-1,0,3,-1,1,4,-1,-1,0,4,1,5,0,1,0,27,15,0,0,1,0,nashb101,Billy Nash,,(none),,(none),,(none),,(none),,(none),donop101,Patsy Donovan,hanln101,Ned Hanlon,hughj105,Jay Hughes,sudhw101,Willie Sudhoff,,(none),,(none),sudhw101,Willie Sudhoff,hughj105,Jay Hughes,burkj101,Jesse Burkett,7,heide101,Emmet Heidrick,8,donop101,Patsy Donovan,9,wallb101,Bobby Wallace,6,krueo101,Otto Krueger,5,schrp101,Pop Schriver,3,paddd102,Dick Padden,4,ryanj103,Jack Ryan,2,sudhw101,Willie Sudhoff,1,keelw101,Willie Keeler,9,shecj101,Jimmy Sheckard,7,dolac101,Cozy Dolan,8,kellj106,Joe Kelley,3,dalyt101,Tom Daly,4,dahlb102,Bill Dahlen,6,irwic101,Charlie Irwin,5,farrd102,Duke Farrell,2,hughj105,Jay Hughes,1,,D
19010902,1,Mon,PIT,NL,105,BSN,NL,112,5,3,54,D,,,,BOS05,4500,105,3200000,200001,37,12,2,0,1,5,1,-1,0,1,-1,6,2,-1,-1,0,7,1,3,0,0,0,27,7,1,0,0,0,34,6,0,0,1,3,0,-1,0,1,-1,6,1,-1,-1,0,5,1,5,0,0,0,27,7,0,0,1,0,dwyef101,Frank Dwyer,,(none),,(none),,(none),,(none),,(none),clarf101,Fred Clarke,selef801,Frank Selee,chesj101,Jack Chesbro,nichk101,Kid Nichols,,(none),,(none),chesj101,Jack Chesbro,nichk101,Kid Nichols,davil101,Lefty Davis,9,clarf101,Fred Clarke,7,beaug101,Ginger Beaumont,8,wagnh101,Honus Wagner,6,brank101,Kitty Bransfield,3,ritcc101,Claude Ritchey,4,leact101,Tommy Leach,5,oconj104,Jack O'Connor,2,chesj101,Jack Chesbro,1,slagj102,Jimmy Slagle,9,tennf102,Fred Tenney,3,demog101,Gene DeMontreville,4,coold101,Duff Cooley,7,hamib101,Billy Hamilton,8,loweb101,Bobby Lowe,5,longh101,Herman Long,6,kittm101,Malachi Kittridge,2,nichk101,Kid Nichols,1,,D
19010902,2,Mon,PIT,NL,106,BSN,NL,113,3,0,54,D,,,,BOS05,8000,101,102000,0,34,10,2,0,0,3,2,-1,0,1,-1,5,0,-1,-1,0,7,1,0,0,0,0,27,11,1,0,1,0,30,3,2,0,0,0,0,-1,0,3,-1,10,0,-1,-1,0,6,1,3,0,0,0,27,15,3,0,1,0,dwyef101,Frank Dwyer,,(none),,(none),,(none),,(none),,(none),clarf101,Fred Clarke,selef801,Frank Selee,dohee101,Ed Doheny,willv101,Vic Willis,,(none),,(none),dohee101,Ed Doheny,willv101,Vic Willis,davil101,Lefty Davis,9,clarf101,Fred Clarke,7,beaug101,Ginger Beaumont,8,wagnh101,Honus Wagner,6,brank101,Kitty Bransfield,3,ritcc101,Claude Ritchey,4,leact101,Tommy Leach,5,yeagg101,George Yeager,2,dohee101,Ed Doheny,1,slagj102,Jimmy Slagle,9,tennf102,Fred Tenney,3,demog101,Gene DeMontreville,4,coold101,Duff Cooley,7,hamib101,Billy Hamilton,8,loweb101,Bobby Lowe,5,longh101,Herman Long,6,kittm101,Malachi Kittridge,2,willv101,Vic Willis,1,,D
19010902,1,Mon,CHN,NL,115,NY1,NL,107,1,6,51,D,,,,NYC10,0,110,100000000,00013002x,31,6,0,0,0,1,0,-1,1,3,-1,3,1,-1,-1,0,7,1,0,0,0,0,24,11,7,0,1,0,33,9,0,0,0,5,3,-1,0,3,-1,3,1,-1,-1,0,9,1,1,0,1,0,27,17,1,0,1,0,emslb101,Bob Emslie,,(none),,(none),,(none),,(none),,(none),loftt101,Tom Loftus,davig102,George Davis,tayld102,Dummy Taylor,hught103,Tom Hughes,,(none),,(none),hught103,Tom Hughes,tayld102,Dummy Taylor,hartt102,Topsy Hartsel,7,greed103,Danny Green,8,dextc101,Charlie Dexter,5,doylj103,Jack Doyle,3,raymf101,Fred Raymer,6,chilp102,Pete Childs,4,menej101,Jock Menefee,9,kahom101,Mike Kahoe,2,hught103,Tom Hughes,1,selbk101,Kip Selbach,7,mcbra101,Algie McBride,9,vanhg101,George Van Haltren,8,davig102,George Davis,6,stras102,Sammy Strang,5,murpf101,Frank Murphy,4,ganzj101,John Ganzel,3,bowef102,Frank Bowerman,2,tayld102,Dummy Taylor,1,,D
19010902,2,Mon,CHN,NL,116,NY1,NL,108,3,1,54,D,,,,NYC10,9800,96,120000000,100,31,6,0,0,0,2,0,-1,0,1,-1,4,0,-1,-1,0,2,1,1,0,0,0,26,11,1,0,0,0,32,6,2,0,1,1,0,-1,0,2,-1,4,0,-1,-1,0,7,1,1,0,0,0,27,17,2,0,0,0,emslb101,Bob Emslie,,(none),,(none),,(none),,(none),,(none),loftt101,Tom Loftus,davig102,George Davis,easom101,Mal Eason,hickc101,Charlie Hickman,,(none),,(none),easom101,Mal Eason,hickc101,Charlie Hickman,hartt102,Topsy Hartsel,7,greed103,Danny Green,8,dextc101,Charlie Dexter,5,doylj103,Jack Doyle,3,raymf101,Fred Raymer,6,chilp102,Pete Childs,4,menej101,Jock Menefee,9,klinj101,Johnny Kling,2,easom101,Mal Eason,1,selbk101,Kip Selbach,7,mcbra101,Algie McBride,9,vanhg101,George Van Haltren,8,davig102,George Davis,6,stras102,Sammy Strang,5,murpf101,Frank Murphy,4,ganzj101,John Ganzel,3,warnj103,Jack Warner,2,hickc101,Charlie Hickman,1,,D
19010902,1,Mon,CIN,NL,107,PHI,NL,111,3,4,52,D,,,,PHI09,2763,115,200010,21001,35,7,0,0,0,3,1,-1,0,2,-1,4,0,-1,-1,0,8,1,4,0,0,0,25,8,0,0,0,0,33,10,0,0,1,4,2,-1,1,2,-1,3,1,-1,-1,0,9,1,3,0,1,0,27,15,3,0,1,0,browt102,Tom Brown,,(none),,(none),,(none),,(none),,(none),mcphb101,Bid McPhee,shetb801,Bill Shettsline,ortha101,Al Orth,stima101,Archie Stimmel,,(none),,(none),stima101,Archie Stimmel,ortha101,Al Orth,dobbj101,John Dobbs,8,harld101,Dick Harley,7,beckj103,Jake Beckley,3,craws101,Sam Crawford,9,magog101,George Magoon,6,steih101,Harry Steinfeldt,5,fox-b101,Bill Fox,4,bergb102,Bill Bergen,2,stima101,Archie Stimmel,1,thomr101,Roy Thomas,8,barrs101,Shad Barry,4,flice101,Elmer Flick,9,delae101,Ed Delahanty,7,jackf101,Fred Jacklitsch,2,jennh101,Hughie Jennings,3,hallb101,Bill Hallman,5,crosm101,Monte Cross,6,ortha101,Al Orth,1,,D
19010902,2,Mon,CIN,NL,108,PHI,NL,112,1,6,51,D,,,,PHI09,9335,105,100000000,00401001x,34,5,1,0,0,0,0,-1,0,2,-1,4,1,-1,-1,0,8,1,5,0,0,0,24,13,2,0,0,0,30,10,1,0,0,5,3,-1,0,2,-1,4,0,-1,-1,0,5,1,0,0,0,0,27,16,3,0,1,0,browt102,Tom Brown,,(none),,(none),,(none),,(none),,(none),mcphb101,Bid McPhee,shetb801,Bill Shettsline,whitd104,Doc White,philb101,Bill Phillips,,(none),,(none),philb101,Bill Phillips,whitd104,Doc White,dobbj101,John Dobbs,8,harld101,Dick Harley,7,beckj103,Jake Beckley,3,craws101,Sam Crawford,9,magog101,George Magoon,6,steih101,Harry Steinfeldt,5,fox-b101,Bill Fox,4,peith101,Heinie Peitz,2,philb101,Bill Phillips,1,thomr101,Roy Thomas,8,barrs101,Shad Barry,4,flice101,Elmer Flick,9,delae101,Ed Delahanty,7,mcfae101,Ed McFarland,2,jennh101,Hughie Jennings,3,hallb101,Bill Hallman,5,crosm101,Monte Cross,6,whitd104,Doc White,1,,D
19010903,0,Tue,PHA,AL,113,CHA,AL,114,3,2,54,D,,,,CHI09,2500,125,300000000,10100000,33,4,1,1,0,3,1,-1,0,3,-1,6,1,-1,-1,0,7,1,2,0,0,0,27,15,1,0,0,0,31,6,1,0,0,2,3,-1,1,6,-1,3,1,-1,-1,0,12,1,0,0,0,0,27,17,6,0,0,0,sherj901,Jack Sheridan,,(none),,(none),,(none),,(none),,(none),mackc101,Connie Mack,grifc101,Clark Griffith,frasc101,Chick Fraser,calln101,Nixey Callahan,,(none),,(none),frasc101,Chick Fraser,calln101,Nixey Callahan,fultd101,Dave Fultz,8,davih101,Harry Davis,3,lajon101,Nap Lajoie,4,seybs101,Socks Seybold,9,mcinm101,Matty McIntyre,7,ely-b101,Bones Ely,6,steef101,Farmer Steelman,2,dolaj101,Joe Dolan,5,frasc101,Chick Fraser,1,hoy-d101,Dummy Hoy,8,jonef102,Fielder Jones,9,merts101,Sam Mertes,4,hartf101,Fred Hartman,5,mcfah102,Herm McFarland,7,isbef101,Frank Isbell,3,burkj104,Jimmy Burke,6,sugdj101,Joe Sugden,2,calln101,Nixey Callahan,1,,D
19010903,1,Tue,BOS,AL,113,CLE,AL,112,0,1,51,D,,,,CLE05,,81,0,00000100x,29,2,1,1,0,0,0,-1,0,2,-1,-1,0,-1,-1,0,4,1,0,0,0,0,24,12,3,0,2,0,26,2,0,0,0,0,0,-1,0,2,-1,-1,2,-1,-1,0,3,1,0,0,0,0,27,10,0,0,0,0,connt901,Tommy Connolly,,(none),,(none),,(none),,(none),,(none),collj103,Jimmy Collins,mcalj102,Jimmy McAleer,moore103,Earl Moore,lewit101,Ted Lewis,,(none),,(none),lewit101,Ted Lewis,moore103,Earl Moore,dowdt101,Tommy Dowd,7,stahc101,Chick Stahl,8,collj103,Jimmy Collins,5,freeb102,Buck Freeman,3,hempc101,Charlie Hemphill,9,paref101,Freddy Parent,6,ferrh101,Hobe Ferris,4,crigl101,Lou Criger,2,lewit101,Ted Lewis,1,picko101,Ollie Pickering,8,obrij103,Jack O'Brien,7,becke101,Erve Beck,4,lachc101,Candy LaChance,3,bradb102,Bill Bradley,5,harve101,Zaza Harvey,9,schef101,Frank Scheibeck,6,woodb101,Bob Wood,2,moore103,Earl Moore,1,,D
19010903,2,Tue,BOS,AL,114,CLE,AL,113,0,4,51,D,,,,CLE05,,88,0,01010002x,31,5,1,0,0,0,0,-1,0,3,-1,-1,1,-1,-1,0,7,1,2,0,0,0,24,13,5,0,0,0,32,8,2,0,0,3,1,-1,0,2,-1,-1,1,-1,-1,0,7,1,0,0,0,0,27,15,2,1,1,0,connt901,Tommy Connolly,,(none),,(none),,(none),,(none),,(none),collj103,Jimmy Collins,mcalj102,Jimmy McAleer,crisb101,Bill Cristall,mitcf101,Fred Mitchell,,(none),,(none),mitcf101,Fred Mitchell,crisb101,Bill Cristall,dowdt101,Tommy Dowd,7,stahc101,Chick Stahl,8,collj103,Jimmy Collins,5,freeb102,Buck Freeman,3,hempc101,Charlie Hemphill,9,paref101,Freddy Parent,6,ferrh101,Hobe Ferris,4,schro101,Osee Schrecongost,2,mitcf101,Fred Mitchell,1,picko101,Ollie Pickering,8,obrij103,Jack O'Brien,7,becke101,Erve Beck,4,lachc101,Candy LaChance,3,bradb102,Bill Bradley,5,harve101,Zaza Harvey,9,schef101,Frank Scheibeck,6,woodb101,Bob Wood,2,crisb101,Bill Cristall,1,,D
19010903,0,Tue,WS1,AL,113,DET,AL,114,4,2,60,D,,,,DET02,2106,135,1010000002,110,42,10,1,0,0,3,0,-1,0,4,-1,1,2,-1,-1,0,12,1,1,0,0,0,30,16,2,0,0,0,36,7,0,1,0,2,1,-1,1,3,-1,2,2,-1,-1,0,9,1,3,0,0,0,30,20,4,0,2,0,cantj801,Joe Cantillon,,(none),,(none),,(none),,(none),,(none),mannj102,Jim Manning,stalg101,George Stallings,mercw101,Win Mercer,yeagj101,Joe Yeager,,(none),,(none),mercw101,Win Mercer,yeagj101,Joe Yeager,waldi101,Irv Waldron,8,farrj103,John Farrell,4,dungs101,Sam Dungan,9,clarb103,Boileryard Clarke,2,gradm101,Mike Grady,3,fostp101,Pop Foster,7,cougb101,Bill Coughlin,5,clinb101,Billy Clingman,6,mercw101,Win Mercer,1,barrj103,Jimmy Barrett,8,holmd101,Ducky Holmes,9,cased101,Doc Casey,5,gleak101,Kid Gleason,4,elbek101,Kid Elberfeld,6,nancd101,Kid Nance,7,dillp103,Pop Dillon,3,shawa101,Al Shaw,2,yeagj101,Joe Yeager,1,,D
19010903,1,Tue,BLA,AL,110,MLA,AL,115,10,0,54,D,,,,MIL04,0,110,102010240,0,39,14,3,3,0,10,0,-1,0,6,-1,2,6,-1,-1,0,8,1,0,0,0,0,27,9,1,0,1,0,33,6,2,2,0,0,0,-1,0,0,-1,5,0,-1,-1,0,6,1,8,0,1,0,27,16,5,0,1,0,hartb106,Bill Hart,,(none),,(none),,(none),,(none),,(none),mcgrj101,John McGraw,duffh101,Hugh Duffy,mcgij101,Joe McGinnity,spart101,Tully Sparks,,(none),,(none),mcgij101,Joe McGinnity,spart101,Tully Sparks,donlm101,Mike Donlin,3,seymc101,Cy Seymour,9,willj106,Jimmy Williams,4,keisb101,Bill Keister,6,brods101,Steve Brodie,8,dunnj102,Jack Dunn,5,howeh101,Harry Howell,7,bresr102,Roger Bresnahan,2,mcgij101,Joe McGinnity,1,hogrg101,George Hogreiver,7,conrw101,Wid Conroy,6,andej101,John Anderson,3,gilbb103,Billy Gilbert,4,hallb102,Bill Hallman,9,frieb103,Bill Friel,5,bruye101,Ed Bruyette,8,malob101,Billy Maloney,2,spart101,Tully Sparks,1,,D
19010903,2,Tue,BLA,AL,111,MLA,AL,116,1,6,51,D,,,,MIL04,1500,100,10000000,20101002x,31,7,1,0,0,1,0,-1,0,3,-1,-1,1,-1,-1,0,6,1,4,0,0,0,24,16,2,0,0,0,31,9,1,2,0,6,0,-1,1,4,-1,-1,1,-1,-1,0,6,1,1,0,0,0,27,14,2,0,1,0,hartb106,Bill Hart,,(none),,(none),,(none),,(none),,(none),mcgrj101,John McGraw,duffh101,Hugh Duffy,hustb101,Bert Husting,mcgij101,Joe McGinnity,,(none),,(none),mcgij101,Joe McGinnity,hustb101,Bert Husting,donlm101,Mike Donlin,3,seymc101,Cy Seymour,9,willj106,Jimmy Williams,4,keisb101,Bill Keister,6,brods101,Steve Brodie,8,dunnj102,Jack Dunn,5,howeh101,Harry Howell,7,bresr102,Roger Bresnahan,2,mcgij101,Joe McGinnity,1,hogrg101,George Hogreiver,7,conrw101,Wid Conroy,6,andej101,John Anderson,3,gilbb103,Billy Gilbert,4,hallb102,Bill Hallman,9,frieb103,Bill Friel,5,bruye101,Ed Bruyette,8,malob101,Billy Maloney,2,hustb101,Bert Husting,1,,D
19010903,1,Tue,SLN,NL,114,BRO,NL,113,3,8,51,D,,,,NYC12,0,115,10110000,01005101x,32,8,1,1,0,3,0,-1,1,3,-1,9,3,-1,-1,0,6,1,8,0,0,0,24,8,2,0,0,0,38,16,0,1,1,8,2,-1,0,0,-1,5,1,-1,-1,0,8,1,3,0,0,0,27,9,0,0,1,0,nashb101,Billy Nash,,(none),,(none),,(none),,(none),,(none),donop101,Patsy Donovan,hanln101,Ned Hanlon,donob101,Bill Donovan,powej105,Jack Powell,,(none),,(none),powej105,Jack Powell,donob101,Bill Donovan,burkj101,Jesse Burkett,7,heide101,Emmet Heidrick,8,donop101,Patsy Donovan,9,wallb101,Bobby Wallace,6,krueo101,Otto Krueger,5,schrp101,Pop Schriver,3,paddd102,Dick Padden,4,ryanj103,Jack Ryan,2,powej105,Jack Powell,1,keelw101,Willie Keeler,9,shecj101,Jimmy Sheckard,7,dolac101,Cozy Dolan,8,kellj106,Joe Kelley,3,dalyt101,Tom Daly,4,dahlb102,Bill Dahlen,6,irwic101,Charlie Irwin,5,farrd102,Duke Farrell,2,donob101,Bill Donovan,1,,D
19010903,2,Tue,SLN,NL,115,BRO,NL,114,8,7,54,D,,,,NYC12,4800,100,201000104,52000,42,13,2,0,0,6,0,-1,1,0,-1,3,0,-1,-1,0,8,1,7,0,0,0,27,14,4,1,2,0,36,10,3,1,0,7,1,-1,0,3,-1,3,0,-1,-1,0,6,2,5,0,1,0,27,10,4,2,1,0,nashb101,Billy Nash,,(none),,(none),,(none),,(none),,(none),donop101,Patsy Donovan,hanln101,Ned Hanlon,murpe103,Ed Murphy,newtd101,Doc Newton,,(none),,(none),murpe103,Ed Murphy,newtd101,Doc Newton,burkj101,Jesse Burkett,7,heide101,Emmet Heidrick,8,donop101,Patsy Donovan,9,wallb101,Bobby Wallace,6,krueo101,Otto Krueger,5,schrp101,Pop Schriver,3,paddd102,Dick Padden,4,nicha101,Art Nichols,2,murpe103,Ed Murphy,1,keelw101,Willie Keeler,9,shecj101,Jimmy Sheckard,7,dolac101,Cozy Dolan,8,kellj106,Joe Kelley,3,dalyt101,Tom Daly,4,dahlb102,Bill Dahlen,6,irwic101,Charlie Irwin,5,hearh101,Hughie Hearne,2,newtd101,Doc Newton,1,,D
19010903,0,Tue,PIT,NL,107,BSN,NL,114,5,2,54,D,,,,BOS05,2200,106,100003010,20,34,9,1,0,0,5,0,-1,0,3,-1,3,2,-1,-1,0,5,1,1,0,0,0,27,11,3,0,0,0,36,7,1,0,0,1,0,-1,0,1,-1,2,0,-1,-1,0,8,1,5,0,0,0,27,10,0,0,1,0,dwyef101,Frank Dwyer,,(none),,(none),,(none),,(none),,(none),clarf101,Fred Clarke,selef801,Frank Selee,phild101,Deacon Phillippe,dinnb101,Bill Dinneen,,(none),,(none),phild101,Deacon Phillippe,dinnb101,Bill Dinneen,davil101,Lefty Davis,9,clarf101,Fred Clarke,7,beaug101,Ginger Beaumont,8,wagnh101,Honus Wagner,6,brank101,Kitty Bransfield,3,ritcc101,Claude Ritchey,4,leact101,Tommy Leach,5,oconj104,Jack O'Connor,2,phild101,Deacon Phillippe,1,slagj102,Jimmy Slagle,9,tennf102,Fred Tenney,3,demog101,Gene DeMontreville,4,coold101,Duff Cooley,7,hamib101,Billy Hamilton,8,loweb101,Bobby Lowe,5,longh101,Herman Long,6,kittm101,Malachi Kittridge,2,dinnb101,Bill Dinneen,1,,D
19010903,0,Tue,CHN,NL,117,NY1,NL,109,10,4,54,D,,,,NYC10,1500,110,101121040,10011001,41,15,3,0,0,9,2,-1,2,2,-1,2,1,-1,-1,0,10,1,3,0,0,0,27,10,4,0,0,0,39,10,1,0,1,3,0,-1,0,2,-1,2,3,-1,-1,0,10,1,7,0,2,0,27,18,3,0,0,0,emslb101,Bob Emslie,,(none),,(none),,(none),,(none),,(none),loftt101,Tom Loftus,davig102,George Davis,menej101,Jock Menefee,maula101,Al Maul,,(none),,(none),menej101,Jock Menefee,maula101,Al Maul,hartt102,Topsy Hartsel,7,greed103,Danny Green,8,dextc101,Charlie Dexter,9,doylj103,Jack Doyle,3,raymf101,Fred Raymer,6,chilp102,Pete Childs,4,hicke102,Eddie Hickey,5,kahom101,Mike Kahoe,2,menej101,Jock Menefee,1,selbk101,Kip Selbach,7,mcbra101,Algie McBride,9,vanhg101,George Van Haltren,8,davig102,George Davis,6,stras102,Sammy Strang,5,murpf101,Frank Murphy,4,ganzj101,John Ganzel,3,warnj103,Jack Warner,2,maula101,Al Maul,1,,D
19010904,0,Wed,WS1,AL,114,CHA,AL,115,5,9,51,D,,,,CHI09,1600,115,50,05101200x,34,8,1,0,0,5,0,-1,1,5,-1,4,0,-1,-1,0,8,2,3,0,0,0,24,17,6,1,2,0,33,12,2,0,0,5,2,-1,2,2,-1,0,1,-1,-1,0,6,1,1,0,0,0,27,13,1,0,1,0,sherj901,Jack Sheridan,,(none),,(none),,(none),,(none),,(none),mannj102,Jim Manning,grifc101,Clark Griffith,katoj101,Jack Katoll,carrb102,Bill Carrick,,(none),,(none),carrb102,Bill Carrick,katoj101,Jack Katoll,waldi101,Irv Waldron,8,farrj103,John Farrell,4,dungs101,Sam Dungan,9,clarb103,Boileryard Clarke,2,gradm101,Mike Grady,3,fostp101,Pop Foster,7,cougb101,Bill Coughlin,5,clinb101,Billy Clingman,6,carrb102,Bill Carrick,1,hoy-d101,Dummy Hoy,8,jonef102,Fielder Jones,9,merts101,Sam Mertes,4,hartf101,Fred Hartman,5,mcfah102,Herm McFarland,7,isbef101,Frank Isbell,3,burkj104,Jimmy Burke,6,sullb102,Billy Sullivan,2,katoj101,Jack Katoll,1,,D
